2024-05-13 15:02:40,072 - database - INFO - Query executed and results fetched successfully: 
        SELECT 
            x.Date,
            x.CompanyID AS 'Company ID',
            x.Open AS 'Stock Open',
            x.Close AS 'Stock Close',
            x.Volume AS 'Stock Volume',
            y.Open AS 'Dow Jones Open',
            y.Close AS 'Dow Jones Close',
            y.Volume AS 'Dow Jones Volume'
        FROM stock_data x
        JOIN dow_jones y ON y.Date = x.Date
        WHERE x.CompanyID = %s
        ORDER BY x.Date;
    
2024-05-13 15:02:40,072 - database - INFO - Database connection closed
2024-05-16 09:22:14,330 - database - INFO - Database connection successful
2024-05-16 09:22:14,331 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:22:14,331 - database - INFO - Database connection closed
2024-05-16 09:23:05,134 - database - INFO - Database connection successful
2024-05-16 09:23:05,136 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:23:05,136 - database - INFO - Database connection closed
2024-05-16 09:40:27,837 - database - INFO - Database connection successful
2024-05-16 09:40:27,838 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:40:27,838 - database - INFO - Database connection closed
2024-05-16 09:40:28,691 - database - INFO - Database connection successful
2024-05-16 09:40:28,692 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'Company ID', 
               DisclosureDate AS 'Disclosure Date'
        FROM data_breach_disclosures
        WHERE CompanyID = %s
        ORDER BY DisclosureDate;
    
2024-05-16 09:40:28,693 - database - INFO - Database connection closed
2024-05-16 09:41:21,878 - database - INFO - Database connection successful
2024-05-16 09:41:21,879 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'ID', 
               CompanyName AS 'Name', 
               Location AS 'Location', 
               StockSymbol AS 'Stock Symbol'
        FROM company_info
        ORDER BY CompanyID;
    
2024-05-16 09:41:21,880 - database - INFO - Database connection closed
2024-05-16 09:41:22,571 - database - INFO - Database connection successful
2024-05-16 09:41:22,572 - database - INFO - Query executed and results fetched successfully: 
        SELECT CompanyID AS 'Company ID', 
               DisclosureDate AS 'Disclosure Date'
        FROM data_breach_disclosures
